nodes_ratio,f1,precision,recall
0.12323943661971831,0.7357,0.6366150442477876,0.8713096139288418
0.12617370892018778,0.7383,0.6440677966101694,0.8649468892261002
0.12910798122065728,0.7493,0.6575028636884307,0.8710166919575114
0.13204225352112675,0.7422,0.6515238642898218,0.8622526636225266
0.13497652582159625,0.7345,0.6087393269713711,0.9258976317799847
0.13791079812206572,0.7384,0.6362126245847176,0.8797856049004594
0.14084507042253522,0.741,0.628068303094984,0.9033000767459708
0.1437793427230047,0.7405,0.6418918918918919,0.8749040675364543
0.1467136150234742,0.741,0.63561190738699,0.8882896764252697
0.14964788732394366,0.745,0.6449971735443754,0.8817619783616693
0.15258215962441316,0.7449,0.6364634816035145,0.8977536793183578
0.15551643192488263,0.746,0.6517960602549246,0.872093023255814
0.15845070422535212,0.7423,0.6304937601736299,0.9021739130434783
0.1613849765258216,0.7496,0.6528018486424032,0.8800623052959502
0.1643192488262911,0.7454,0.6303291958985429,0.9117876658860266
0.16725352112676056,0.7523,0.6478555304740407,0.896875
0.17018779342723006,0.757,0.6729713239780354,0.8650980392156863
0.17312206572769953,0.754,0.6466292134831461,0.9041633935585232
0.176056338028169,0.7529,0.6385079539221065,0.91725768321513
0.1789906103286385,0.7543,0.6413945766463752,0.915481832543444
0.18192488262910797,0.7555,0.6492325184764071,0.9034810126582279
0.18485915492957747,0.7605,0.6635182998819362,0.8906497622820919
0.18779342723004694,0.7627,0.665680473372781,0.8928571428571429
0.19072769953051644,0.7618,0.6707021791767555,0.8814638027048528
0.1936619718309859,0.7673,0.6762020693852708,0.8866719872306464
0.1965962441314554,0.7575,0.651471436814772,0.9046474358974359
0.19953051643192488,0.7675,0.6729368932038835,0.892914653784219
0.20246478873239437,0.76,0.6493135011441648,0.9160613397901534
0.20539906103286384,0.759,0.6447963800904978,0.9223300970873787
0.20833333333333334,0.771,0.6737416616130989,0.9010543390105434
0.2112676056338028,0.7655,0.6552920763447079,0.9203899268887084
0.2142018779342723,0.7715,0.6741641337386018,0.9016260162601626
0.21713615023474178,0.773,0.67623701893708,0.902200488997555
0.22007042253521128,0.7737,0.6716958358479179,0.9122950819672131
0.22300469483568075,0.7683,0.6569428238039673,0.9252259654889071
0.22593896713615025,0.7746,0.6696696696696697,0.9184514003294892
0.22887323943661972,0.7715,0.6638905413444378,0.9207920792079208
0.2318075117370892,0.7761,0.6729254996971532,0.9166666666666666
0.2347417840375587,0.7769,0.6737545565006076,0.9172870140612076
0.23767605633802816,0.7769,0.6829880728185813,0.9006622516556292
0.24061032863849766,0.7776,0.6700659868026395,0.9262023217247097
0.24354460093896713,0.767,0.6481375358166189,0.9393687707641196
0.24647887323943662,0.7647,0.6456783056668575,0.9376558603491272
0.2494131455399061,0.7721,0.6537795729948067,0.9425956738768719
0.25234741784037557,0.78,0.6751824817518248,0.9234608985024958
0.25528169014084506,0.7815,0.6743341404358354,0.9291075896580484
0.25821596244131456,0.783,0.676595744680851,0.9290484140233722
0.26115023474178406,0.783,0.6821849782743638,0.9188963210702341
0.2640845070422535,0.7858,0.685625,0.9203020134228188
0.267018779342723,0.7824,0.6737545565006076,0.9327165685449958
0.2699530516431925,0.7883,0.6940346375881976,0.9123102866779089
0.272887323943662,0.7904,0.6925031766200762,0.9206081081081081
