nodes_ratio,f1,precision,recall
0.116723259762309,0.9227,0.8883720930232558,0.9597989949748744
0.11778438030560272,0.9221,0.8875878220140515,0.959493670886076
0.11884550084889643,0.9221,0.8875878220140515,0.959493670886076
0.11990662139219015,0.922,0.8873239436619719,0.9593908629441624
0.12096774193548387,0.921,0.8859857482185273,0.9588688946015425
0.12202886247877759,0.9202,0.8848920863309353,0.9584415584415584
0.1230899830220713,0.9202,0.8848920863309353,0.9584415584415584
0.12415110356536503,0.9202,0.8848920863309353,0.9584415584415584
0.12521222410865873,0.9188,0.8829268292682927,0.9576719576719577
0.12627334465195247,0.9188,0.8829268292682927,0.9576719576719577
0.1273344651952462,0.9184,0.8823529411764706,0.9574468085106383
0.1283955857385399,0.9184,0.8823529411764706,0.9574468085106383
0.12945670628183362,0.9171,0.8805970149253731,0.9567567567567568
0.13051782682512733,0.9171,0.8805970149253731,0.9567567567567568
0.13157894736842105,0.9176,0.8819095477386935,0.9564032697547684
0.13264006791171476,0.9183,0.884020618556701,0.9554317548746518
0.1337011884550085,0.9178,0.8839050131926122,0.9544159544159544
0.13476230899830222,0.9157,0.8810810810810811,0.9532163742690059
0.13582342954159593,0.9133,0.8777777777777778,0.9518072289156626
0.13688455008488964,0.9107,0.8742857142857143,0.9503105590062112
0.13794567062818336,0.908,0.8705882352941177,0.9487179487179487
0.13900679117147707,0.9057,0.8674698795180723,0.9473684210526315
0.1400679117147708,0.9032,0.8641975308641975,0.9459459459459459
0.14112903225806453,0.9022,0.8634920634920635,0.9444444444444444
0.14219015280135824,0.9082,0.8754098360655738,0.9434628975265018
0.14325127334465196,0.9069,0.8745762711864407,0.9416058394160584
0.14431239388794567,0.9055,0.8736842105263158,0.939622641509434
0.1453735144312394,0.9125,0.8876811594202898,0.9386973180076629
0.1464346349745331,0.9242,0.9104477611940298,0.9384615384615385
0.14749575551782682,0.938,0.937984496124031,0.937984496124031
0.14855687606112053,0.9486,0.96,0.9375
0.14961799660441427,0.9551,0.975,0.936
0.15067911714770799,0.9642,0.9956521739130435,0.9346938775510204
0.1517402376910017,0.9628,0.995475113122172,0.9322033898305084
0.15280135823429541,0.9611,0.995260663507109,0.9292035398230089
0.15386247877758913,0.9594,0.995049504950495,0.9262672811059908
0.15492359932088284,0.9594,0.995049504950495,0.9262672811059908
0.15598471986417656,0.958,0.9948717948717949,0.9238095238095239
0.1570458404074703,0.9565,0.9946808510638298,0.9211822660098522
0.15810696095076401,0.9549,0.994475138121547,0.9183673469387755
0.15916808149405773,0.9539,0.9943502824858758,0.9166666666666666
0.16022920203735144,0.9539,0.9943502824858758,0.9166666666666666
0.16129032258064516,0.9539,0.9943502824858758,0.9166666666666666
0.16235144312393887,0.9539,0.9943502824858758,0.9166666666666666
0.16341256366723259,0.9539,0.9943502824858758,0.9166666666666666
0.16447368421052633,0.9565,0.9943502824858758,0.9214659685863874
0.16553480475382004,0.9565,0.9943502824858758,0.9214659685863874
0.16659592529711376,0.9565,0.9943502824858758,0.9214659685863874
0.16765704584040747,0.9591,0.9943502824858758,0.9263157894736842
0.16871816638370118,0.9591,0.9943502824858758,0.9263157894736842
0.1697792869269949,0.9591,0.9943502824858758,0.9263157894736842
0.1708404074702886,0.9617,0.9943502824858758,0.9312169312169312
0.17190152801358236,0.9617,0.9943502824858758,0.9312169312169312
0.17296264855687607,0.9617,0.9943502824858758,0.9312169312169312
0.17402376910016978,0.9617,0.9943502824858758,0.9312169312169312
0.1750848896434635,0.9617,0.9943502824858758,0.9312169312169312
0.1761460101867572,0.9617,0.9943502824858758,0.9312169312169312
0.17720713073005093,0.9617,0.9943502824858758,0.9312169312169312
0.17826825127334464,0.9617,0.9943502824858758,0.9312169312169312
0.17932937181663838,0.9617,0.9943502824858758,0.9312169312169312
0.1803904923599321,0.9617,0.9943502824858758,0.9312169312169312
0.1814516129032258,0.9611,0.9942528735632183,0.9301075268817204
0.18251273344651953,0.9611,0.9942528735632183,0.9301075268817204
0.18357385398981324,0.9611,0.9942528735632183,0.9301075268817204
0.18463497453310695,0.9611,0.9942528735632183,0.9301075268817204
0.18569609507640067,0.9638,0.9942528735632183,0.9351351351351351
0.1867572156196944,0.9638,0.9942528735632183,0.9351351351351351
0.18781833616298813,0.9665,0.9942528735632183,0.9402173913043478
0.18887945670628184,0.9665,0.9942528735632183,0.9402173913043478
0.18994057724957555,0.9665,0.9942528735632183,0.9402173913043478
0.19100169779286927,0.9665,0.9942528735632183,0.9402173913043478
0.19206281833616298,0.9665,0.9942528735632183,0.9402173913043478
0.1931239388794567,0.9665,0.9942528735632183,0.9402173913043478
0.1941850594227504,0.9665,0.9942528735632183,0.9402173913043478
0.19524617996604415,0.9657,0.9941176470588236,0.9388888888888889
0.19630730050933787,0.9655,0.9940828402366864,0.9385474860335196
0.19736842105263158,0.9655,0.9940828402366864,0.9385474860335196
0.1984295415959253,0.9643,0.9938650306748467,0.9364161849710982
0.199490662139219,0.9636,0.99375,0.9352941176470588
0.20055178268251272,0.9636,0.99375,0.9352941176470588
0.20161290322580644,0.962,0.9934640522875817,0.9325153374233128
0.20267402376910018,0.9597,0.9930555555555556,0.9285714285714286
0.2037351443123939,0.9583,0.9928057553956835,0.9261744966442953
0.2047962648556876,0.9562,0.9924242424242424,0.9225352112676056
0.20585738539898132,0.9562,0.9924242424242424,0.9225352112676056
0.20691850594227504,0.9531,0.991869918699187,0.9172932330827067
0.20797962648556875,0.9531,0.991869918699187,0.9172932330827067
0.20904074702886247,0.9496,0.9912280701754386,0.9112903225806451
